ligand,E1,E2,E3
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.5,-6.0,-6.1
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.8,-6.2,-7.3
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.0,-6.3,-6.2
QSRHLIUOSXVKTG-YADHBBJMSA-N,-7.1,-6.5,-7.4
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.5,-3.7,-3.5
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.4,-4.7,-4.2
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.3,-3.4,-2.9
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.7,-5.8,-6.5
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.8,-5.1,-4.5
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.3,-6.4,-7.5
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-6.6,-6.1,-7.0
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.8,-6.3,-6.4
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.7,-5.8,-6.0
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.6,-6.4,-6.4
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.6,-3.0,-2.4
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.7,-4.1,-3.5
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.3,-4.2,-6.1
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.5,-7.1,-6.7
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.8,-6.4,-5.8
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.4,-6.0,-5.9
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-7.1,-6.9,-7.2
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.7,-6.5,-5.8
WTDRDQBEARUVNC-LURJTMIESA-N,-6.1,-6.9,-6.0
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-6.2,-6.2,-6.1
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.8,-6.7,-7.2
