ligand,E1,E2,E3
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-7.4,-8.1,-5.5
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.5,-3.9,-3.3
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.0,-4.8,-5.8
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.2,-4.9,-5.2
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.6,-5.5,-5.8
XLFWDASMENKTKL-UHFFFAOYSA-N,-7.7,-7.0,-5.0
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.1,-5.6,-5.2
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.8,-7.2,-5.3
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.1,-6.1,-5.3
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.8,-7.3,-5.9
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.7,-5.5,-4.0
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.4,-4.7,-4.1
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.5,-5.8,-6.0
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.4,-2.9,-2.2
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.7,-6.3,-5.1
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.7,-4.6,-4.5
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.2,-8.1,-5.7
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.1,-7.8,-5.4
WTDRDQBEARUVNC-LURJTMIESA-N,-6.2,-7.0,-5.3
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.1,-5.6,-5.9
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.0,-8.5,-4.9
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.0,-3.5,-3.3
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.1,-7.4,-4.9
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.7,-4.3,-3.5
NLORYLAYLIXTID-ISLYRVAYSA-N,-6.5,-5.8,-5.1
