ligand,E1,E2,E3
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.6,-5.4,-7.1
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-7.2,-7.4,-7.9
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.0,-6.3,-6.3
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-7.6,-6.9,-7.6
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.8,-6.8,-7.0
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.1,-6.8,-6.0
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.0,-7.4,-7.3
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.8,-3.0,-2.7
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.8,-6.2,-6.9
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.5,-5.0,-4.2
WTDRDQBEARUVNC-LURJTMIESA-N,-6.0,-7.1,-5.9
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.6,-6.0,-7.1
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.8,-7.7,-7.8
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.2,-3.7,-3.1
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.2,-7.1,-6.4
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.7,-5.5,-4.3
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.0,-6.6,-5.6
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.9,-7.9,-8.2
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-4.0,-4.3,-3.8
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.3,-3.5,-3.0
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.0,-6.7,-5.6
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.1,-6.7,-5.9
QSRHLIUOSXVKTG-YADHBBJMSA-N,-7.5,-7.2,-7.4
UOMKBIIXHQIERR-UHFFFAOYSA-N,-7.1,-7.4,-7.2
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.5,-6.9,-6.6
