ligand,E1,E2,E3
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.8,-2.5,-2.9
UOMKBIIXHQIERR-UHFFFAOYSA-N,-7.1,-6.9,-8.2
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.3,-6.8,-8.3
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.8,-6.1,-6.1
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.1,-3.0,-3.0
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.7,-5.2,-5.6
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.8,-6.5,-7.2
NLORYLAYLIXTID-ISLYRVAYSA-N,-6.5,-6.7,-7.1
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.7,-3.8,-3.7
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-6.3,-6.1,-7.1
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.7,-6.6,-6.2
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.1,-7.1,-7.9
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.6,-7.2,-8.6
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-7.1,-8.2,-8.8
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.8,-5.9,-6.6
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.5,-3.4,-3.2
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.5,-4.6,-4.6
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.9,-7.0,-7.9
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.8,-7.3,-6.6
CZMRCDWAGMRECN-UGDNZRGBSA-N,-7.1,-7.0,-6.8
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.2,-7.0,-7.1
WTDRDQBEARUVNC-LURJTMIESA-N,-5.9,-6.0,-6.6
QSRHLIUOSXVKTG-YADHBBJMSA-N,-7.4,-7.6,-8.1
YNUMZJCKFQVSRH-HWKANZROSA-N,-5.6,-6.2,-6.6
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.5,-4.6,-4.8
