ligand,E1,E2,E3
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.7,-6.1,-5.3
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.6,-5.5,-5.4
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-5.1,-4.6,-5.1
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.6,-5.3,-5.2
YMTINGFKWWXKFG-UHFFFAOYSA-N,-6.8,-6.9,-5.4
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.8,-3.5,-3.6
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.7,-5.7,-6.1
WTDRDQBEARUVNC-LURJTMIESA-N,-6.1,-5.0,-5.5
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-4.5,-2.9,-3.0
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-7.2,-5.3,-5.3
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-6.3,-5.8,-6.0
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.6,-2.4,-2.8
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.2,-4.6,-4.7
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.3,-4.6,-4.7
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-6.4,-6.2,-5.9
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.0,-4.5,-5.5
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-4.4,-4.5,-4.3
YTGJWQPHMWSCST-GSVOUGTGSA-N,-5.0,-4.2,-3.8
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.0,-5.0,-5.1
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-4.0,-2.8,-2.8
XLFWDASMENKTKL-UHFFFAOYSA-N,-5.8,-5.4,-5.0
WRWRKDRWMURIBI-UHFFFAOYSA-M,-3.0,-2.3,-2.7
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-7.2,-5.6,-5.7
NLORYLAYLIXTID-ISLYRVAYSA-N,-5.9,-6.2,-5.3
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.5,-6.6,-5.7
