ligand,E1,E2,E3
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-7.3,-6.6,-5.5
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-5.8,-5.9,-6.1
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.3,-7.6,-6.2
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.3,-2.6,-2.7
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.7,-5.4,-5.1
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.4,-4.4,-4.3
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.7,-3.8,-3.8
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.1,-7.7,-6.7
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.1,-5.4,-4.7
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.1,-7.7,-6.7
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.5,-7.6,-6.3
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.0,-3.1,-3.1
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.2,-5.7,-5.1
HPNSFSBZBAHARI-RUDMXATFSA-N,-6.8,-7.0,-6.5
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.0,-7.5,-6.1
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.5,-4.5,-4.1
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.1,-5.6,-6.0
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.2,-3.3,-3.1
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.0,-6.2,-5.6
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.0,-6.2,-5.5
WTDRDQBEARUVNC-LURJTMIESA-N,-6.2,-5.8,-5.4
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-6.9,-7.4,-6.2
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.5,-6.2,-5.7
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.3,-7.6,-6.1
CZMRCDWAGMRECN-UGDNZRGBSA-N,-5.9,-5.9,-5.7
