ligand,E1,E2,E3
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.3,-5.7,-5.3
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-5.7,-6.8,-7.2
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-7.2,-6.5,-6.7
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.3,-5.2,-5.3
QSRHLIUOSXVKTG-YADHBBJMSA-N,-7.5,-6.5,-6.9
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-6.0,-4.6,-5.3
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.8,-6.0,-6.5
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.5,-5.3,-5.7
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.3,-5.4,-6.2
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.7,-3.7,-3.6
YTGJWQPHMWSCST-GSVOUGTGSA-N,-5.3,-4.1,-4.3
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-7.2,-6.5,-7.1
WRWRKDRWMURIBI-UHFFFAOYSA-M,-3.2,-2.9,-2.4
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.2,-6.6,-7.0
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-7.8,-5.8,-6.0
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.5,-2.9,-2.7
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.9,-5.7,-6.1
WTDRDQBEARUVNC-LURJTMIESA-N,-6.4,-6.2,-5.6
NLORYLAYLIXTID-ISLYRVAYSA-N,-8.4,-6.4,-6.8
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.4,-4.0,-4.0
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.7,-6.5,-6.7
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-6.8,-5.1,-5.8
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.3,-3.5,-3.0
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.2,-6.2,-6.8
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.5,-5.3,-6.2
