ligand,E1,E2,E3
CZMRCDWAGMRECN-UGDNZRGBSA-N,-6.3,-6.1,-6.2
UOMKBIIXHQIERR-UHFFFAOYSA-N,-6.8,-7.2,-6.4
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.4,-4.0,-3.8
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-6.7,-6.6,-7.1
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.4,-7.0,-7.3
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-6.7,-6.5,-6.4
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.6,-4.7,-4.2
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.1,-6.8,-7.2
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.4,-2.7,-2.8
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.8,-7.8,-7.3
QSRHLIUOSXVKTG-YADHBBJMSA-N,-6.6,-6.7,-7.3
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-5.5,-5.6,-5.2
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.5,-3.3,-3.0
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-3.8,-3.7,-3.3
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-5.5,-5.2,-5.4
WRWRKDRWMURIBI-UHFFFAOYSA-M,-2.7,-2.8,-3.0
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-7.4,-6.5,-6.6
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.5,-6.5,-6.0
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.3,-6.0,-5.5
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-5.6,-5.3,-4.7
UCTRAOBQFUDCSR-SECBINFHSA-N,-5.7,-5.3,-5.0
YMTINGFKWWXKFG-UHFFFAOYSA-N,-7.0,-6.9,-7.2
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.5,-5.5,-5.7
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.6,-5.7,-6.0
WTDRDQBEARUVNC-LURJTMIESA-N,-5.7,-5.4,-5.5
