ligand,E1,E2,E3
WTDRDQBEARUVNC-LURJTMIESA-N,-6.6,-7.0,-6.3
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.8,-8.0,-7.9
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.0,-6.9,-6.3
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.7,-8.0,-7.5
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-7.3,-7.5,-6.9
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-8.1,-7.7,-7.6
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.9,-7.0,-5.8
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.7,-3.5,-3.0
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.4,-8.2,-8.3
YTGJWQPHMWSCST-GSVOUGTGSA-N,-5.4,-5.4,-4.6
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-7.6,-8.4,-7.0
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-4.5,-4.5,-3.7
CZMRCDWAGMRECN-UGDNZRGBSA-N,-7.8,-7.9,-7.0
NLORYLAYLIXTID-ISLYRVAYSA-N,-7.8,-7.9,-8.3
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-5.2,-5.2,-4.1
XLFWDASMENKTKL-UHFFFAOYSA-N,-7.8,-7.6,-7.7
UOMKBIIXHQIERR-UHFFFAOYSA-N,-7.6,-8.0,-7.6
HPNSFSBZBAHARI-RUDMXATFSA-N,-7.9,-7.9,-7.8
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.9,-4.0,-3.4
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.6,-6.4,-6.0
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-7.6,-8.0,-7.8
YNUMZJCKFQVSRH-HWKANZROSA-N,-6.8,-6.8,-6.0
WRWRKDRWMURIBI-UHFFFAOYSA-M,-3.1,-3.1,-2.6
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-6.4,-6.4,-6.5
