ligand,E1,E2,E3
CZMRCDWAGMRECN-UGDNZRGBSA-N,-5.9,-5.8,-5.7
QSRHLIUOSXVKTG-YADHBBJMSA-N,-8.2,-7.8,-5.7
ODQWQRRAPPTVAG-UHFFFAOYSA-N,-8.7,-7.6,-5.7
KZSNJWFQEVHDMF-BYPYZUCNSA-N,-4.6,-3.3,-4.1
LLEMOWNGBBNAJR-UHFFFAOYSA-N,-7.0,-5.9,-5.3
PZMVOUYYNKPMSI-UHFFFAOYSA-N,-6.0,-5.0,-4.9
HPNSFSBZBAHARI-RUDMXATFSA-N,-8.2,-6.9,-5.9
DNIAPMSPPWPWGF-GSVOUGTGSA-N,-3.5,-3.2,-3.1
WTDRDQBEARUVNC-LURJTMIESA-N,-6.1,-5.5,-4.9
XLFWDASMENKTKL-UHFFFAOYSA-N,-6.4,-5.4,-5.1
QNAYBMKLOCPYGJ-REOHCLBHSA-N,-4.1,-3.3,-3.4
NLORYLAYLIXTID-ISLYRVAYSA-N,-8.7,-8.7,-5.2
OPTBBAGXQYOFTL-UHFFFAOYSA-N,-6.5,-5.6,-4.6
GBBJCSTXCAQSSJ-XQXXSGGOSA-N,-6.7,-6.2,-5.4
JPBBNLWRCVBGJS-KCAUTNRHSA-N,-7.5,-7.2,-5.8
YMTINGFKWWXKFG-UHFFFAOYSA-N,-8.2,-8.4,-6.5
YTGJWQPHMWSCST-GSVOUGTGSA-N,-4.8,-4.3,-4.2
UCTRAOBQFUDCSR-SECBINFHSA-N,-6.3,-5.3,-4.8
UOMKBIIXHQIERR-UHFFFAOYSA-N,-7.3,-6.7,-5.5
YNUMZJCKFQVSRH-HWKANZROSA-N,-5.8,-5.8,-4.4
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,-6.3,-6.0,-5.1
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-3.0,-3.2,-2.9
XKFIQZCHJUUSBA-HNNXBMFYSA-N,-8.3,-7.5,-5.9
WRWRKDRWMURIBI-UHFFFAOYSA-M,-3.2,-2.5,-2.2
UGOFYAXVVVXMQT-UHFFFAOYSA-N,-8.2,-8.1,-5.9
