ligand,energy,binding score
PJVWKTKQMONHTI-OAHLLOKOSA-N,-9.4,15061.6
SKPLBLUECSEIFO-QMMMGPOBSA-N,-6.6,23302.88
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-6.6,24486.03
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-6.7,7416.96
DGMJZELBSFOPHH-KVTDHHQDSA-N,-5.5,19748.22
OXDOWGVJMITMJL-OAQYLSRUSA-N,-8.4,22299.91
OVGORFFCBUIFIA-NSHDSACASA-N,-6.4,20104.68
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-6.4,21469.33
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-9.5,14214.53
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-8.1,8355.08
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-6.3,11896.42
BAQCROVBDNBEEB-KSDLJXBFSA-N,-7.5,20406.19
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.5,13702.01
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-6.1,23918.72
IDWVKNARDDZONS-UHFFFAOYSA-N,-8.0,10246.33
VXMOONUMYLCFJD-DHLKQENFSA-N,-8.9,21771.02
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-9.8,20780.29
JUUFBMODXQKSTD-UHFFFAOYSA-N,-8.3,22168.21
KJONHKAYOJNZEC-UHFFFAOYSA-N,-8.2,19742.33
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-5.4,20805.45
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.2,16114.88
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-7.4,22812.13
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.5,22763.85
DHSUYTOATWAVLW-WFVMDLQDSA-N,-7.3,21296.35
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-5.2,17035.81
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-7.4,20610.03
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-8.0,18110.81
MEZLKOACVSPNER-GFCCVEGCSA-N,-6.9,3550.44
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-8.1,26631.43
IDPUKCWIGUEADI-UHFFFAOYSA-N,-5.7,23830.63
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-7.5,17142.86
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-8.7,20536.41
JZUFKLXOESDKRF-UHFFFAOYSA-N,-7.7,19575.15
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-6.5,23569.03
PGAVKCOVUIYSFO-XVFCMESISA-N,-7.3,15735.76
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-7.3,19935.94
FRIZVHMAECRUBR-KIWWSDKQSA-N,-7.4,15432.6
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-7.8,14341.65
MMNICIJVQJJHHF-LJQANCHMSA-N,-7.5,7255.81
RZWPJFMNFATBEG-UHFFFAOYSA-N,-8.9,21745.5
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-6.6,25689.75
KYCBWEZLKCTALM-UHFFFAOYSA-N,-6.8,18020.45
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-8.3,24203.41
MVFGUOIZUNYYSO-LLVKDONJSA-N,-6.8,23239.61
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-4.9,19783.07
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-6.7,28672.51
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-8.0,13181.26
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-8.4,21408.38
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-9.2,20237.65
SNWQKAWITMVCQW-UHFFFAOYSA-N,-8.6,21842.76
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-5.8,12841.01
JTUQXGZRVLWBCR-GOSISDBHSA-N,-8.6,4453.16
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-6.1,23040.01
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-6.3,23257.59
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-7.9,19351.03
JMUHBNWAORSSBD-WKYWBUFDSA-N,-4.0,24550.96
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-6.2,12961.04
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-6.2,15237.55
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-7.2,12472.32
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-8.5,16864.02
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-8.0,12733.26
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-5.5,20706.22
QADHLRWLCPCEKT-LOVVWNRFSA-N,-8.7,12588.51
BQJODPIMMWWMFC-UHFFFAOYSA-N,-6.6,9822.64
XSVMFMHYUFZWBK-NSHDSACASA-N,-6.5,21341.15
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-7.0,15649.35
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-6.3,16343.92
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-5.7,20844.91
VQASKUSHBVDKGU-ZETCQYMHSA-N,-5.3,12654.76
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-8.0,20496.83
UISARWKNNNHPGI-INIZCTEOSA-N,-8.5,22938.18
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-7.3,20840.34
WSSJONWNBBTCMG-NWDGAFQWSA-N,-8.6,14029.34
FLGCRGJDQJIJAW-INIZCTEOSA-N,-8.7,12338.64
