ligand,energy,binding score
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-5.9,7299.85
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-6.7,15337.57
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.1,14058.99
BAQCROVBDNBEEB-KSDLJXBFSA-N,-6.9,10233.99
JUUFBMODXQKSTD-UHFFFAOYSA-N,-7.2,10196.77
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-5.4,3287.06
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-8.3,12694.61
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-6.7,14698.0
OXDOWGVJMITMJL-OAQYLSRUSA-N,-7.5,11251.25
DGMJZELBSFOPHH-KVTDHHQDSA-N,-5.6,10252.14
KJONHKAYOJNZEC-UHFFFAOYSA-N,-6.9,16367.87
IDWVKNARDDZONS-UHFFFAOYSA-N,-6.9,14012.23
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-5.4,11754.64
PJVWKTKQMONHTI-OAHLLOKOSA-N,-7.8,10993.01
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-4.9,13712.12
OVGORFFCBUIFIA-NSHDSACASA-N,-5.4,17630.25
DHSUYTOATWAVLW-WFVMDLQDSA-N,-6.5,13551.3
VXMOONUMYLCFJD-DHLKQENFSA-N,-7.4,9669.47
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-6.6,12676.28
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-5.4,11441.05
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-7.3,11373.32
SKPLBLUECSEIFO-QMMMGPOBSA-N,-6.3,10610.68
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.2,12729.11
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-6.8,12438.51
RHUWRJWFHUKVED-UHFFFAOYSA-N,-5.6,16521.95
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,-8.6,5495.58
JUKPWJGBANNWMW-VWBFHTRKSA-N,-7.1,11058.08
YZQNFFLGIYEXMM-OAHLLOKOSA-N,-5.6,4701.36
AXJXURWWUFZZKN-NSHDSACASA-N,-5.9,14740.39
VBSPHZOBAOWFCL-QFIPXVFZSA-N,-6.5,20756.14
YUUAYBAIHCDHHD-UHFFFAOYSA-N,-5.0,12677.73
FKHUGQZRBPETJR-FZKCHLSLSA-N,-1.0,6599.79
JYPVVOOBQVVUQV-CGHBYZBKSA-N,-8.4,12294.68
NOOLISFMXDJSKH-KXUCPTDWSA-N,-5.2,12008.23
PDWUPXJEEYOOTR-JRGAVVOBSA-N,-5.6,4882.37
DJQJFMSHHYAZJD-UHFFFAOYSA-N,-5.7,6488.45
BNQDCRGUHNALGH-LURJTMIESA-N,-6.6,9113.44
JFJZZMVDLULRGK-URLMMPGGSA-O,-8.1,5749.99
WDYYVNNRTDZKAZ-UHFFFAOYSA-N,-6.7,14106.53
HLSLSXBFTXUKCY-RQJHMYQMSA-N,-5.6,13634.02
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,-8.5,9741.38
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-7.3,8406.71
DKRSEIPLAZTSFD-LSDHHAIUSA-N,-6.6,11776.07
UCEWGESNIULAGX-UHFFFAOYSA-N,-6.4,11158.56
FOHHNHSLJDZUGQ-RUZDIDTESA-N,-7.0,13558.19
JGOAIQNSOGZNBX-UHFFFAOYSA-N,-6.2,15123.15
KFZMXOLSYABOSE-UHFFFAOYSA-O,-6.2,13136.99
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,-4.8,11672.19
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-7.4,8056.85
MMNICIJVQJJHHF-LJQANCHMSA-N,-6.3,15399.67
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-6.9,10338.5
MEZLKOACVSPNER-GFCCVEGCSA-N,-5.4,14397.97
JZUFKLXOESDKRF-UHFFFAOYSA-N,-6.5,10660.17
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-5.5,16682.53
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-5.7,10132.05
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-5.6,15793.41
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-6.3,2874.35
MVFGUOIZUNYYSO-LLVKDONJSA-N,-6.3,11521.04
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-6.4,15692.41
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-5.3,11886.57
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-6.6,12181.82
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-6.1,4600.21
PGAVKCOVUIYSFO-XVFCMESISA-N,-6.9,11647.88
IDPUKCWIGUEADI-UHFFFAOYSA-N,-5.8,10587.32
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-5.9,15519.73
FRIZVHMAECRUBR-KIWWSDKQSA-N,-6.5,6472.18
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-6.4,13719.69
KYCBWEZLKCTALM-UHFFFAOYSA-N,-6.2,6002.19
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-6.8,9521.07
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-7.0,12216.84
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-6.9,6753.68
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-6.3,17426.11
RZWPJFMNFATBEG-UHFFFAOYSA-N,-7.3,13136.9
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-4.6,6276.57
XSVMFMHYUFZWBK-NSHDSACASA-N,-6.5,9785.73
WSSJONWNBBTCMG-NWDGAFQWSA-N,-7.3,15973.07
FLGCRGJDQJIJAW-INIZCTEOSA-N,-7.1,2430.52
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-6.8,14654.88
BQJODPIMMWWMFC-UHFFFAOYSA-N,-5.5,15483.61
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-6.7,12703.89
VQASKUSHBVDKGU-ZETCQYMHSA-N,-4.7,8601.81
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-6.1,10379.3
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-5.1,4345.67
JMUHBNWAORSSBD-WKYWBUFDSA-N,-3.5,10070.88
UISARWKNNNHPGI-INIZCTEOSA-N,-6.3,19007.04
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-5.6,15004.81
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-6.4,12591.4
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-5.9,15232.81
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-6.1,11777.86
SNWQKAWITMVCQW-UHFFFAOYSA-N,-7.4,9961.27
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-6.5,13061.29
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-5.7,12705.46
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-5.4,12946.92
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-7.1,17045.91
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-5.8,12307.45
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-5.5,14033.53
QADHLRWLCPCEKT-LOVVWNRFSA-N,-6.6,10212.38
JTUQXGZRVLWBCR-GOSISDBHSA-N,-6.9,15706.91
