ligand,energy,binding score
BAQCROVBDNBEEB-KSDLJXBFSA-N,-6.6,8440.09
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-8.3,12632.72
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-6.5,14545.18
IDWVKNARDDZONS-UHFFFAOYSA-N,-7.7,18186.93
VXMOONUMYLCFJD-DHLKQENFSA-N,-9.1,7857.14
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-8.5,12837.94
PJVWKTKQMONHTI-OAHLLOKOSA-N,-8.3,12591.83
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-6.0,10433.78
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-7.5,12183.7
DHSUYTOATWAVLW-WFVMDLQDSA-N,-7.9,16488.47
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-7.0,13094.33
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.4,10921.21
JUUFBMODXQKSTD-UHFFFAOYSA-N,-7.1,11052.56
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-7.0,15498.47
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-6.1,4595.78
SKPLBLUECSEIFO-QMMMGPOBSA-N,-7.1,17285.35
OXDOWGVJMITMJL-OAQYLSRUSA-N,-7.3,10134.81
DGMJZELBSFOPHH-KVTDHHQDSA-N,-7.0,12131.32
KJONHKAYOJNZEC-UHFFFAOYSA-N,-8.6,19902.55
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-6.3,13808.49
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-7.3,17208.63
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-5.6,14019.13
OVGORFFCBUIFIA-NSHDSACASA-N,-6.8,19069.0
NULMGOSOSZBEQL-QMMMGPOBSA-N,-7.3,15930.59
JFJZZMVDLULRGK-URLMMPGGSA-O,-8.3,6667.95
FOHHNHSLJDZUGQ-RUZDIDTESA-N,-7.2,14763.13
NOOLISFMXDJSKH-KXUCPTDWSA-N,-6.4,12583.71
YUUAYBAIHCDHHD-UHFFFAOYSA-N,-5.7,16575.26
VBSPHZOBAOWFCL-QFIPXVFZSA-N,-7.2,20960.98
RHUWRJWFHUKVED-UHFFFAOYSA-N,-6.8,19442.81
AXJXURWWUFZZKN-NSHDSACASA-N,-5.8,13956.1
JUKPWJGBANNWMW-VWBFHTRKSA-N,-8.3,12999.51
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,-5.6,11358.11
HLSLSXBFTXUKCY-RQJHMYQMSA-N,-5.9,14265.29
KFZMXOLSYABOSE-UHFFFAOYSA-O,-6.6,13624.08
JGOAIQNSOGZNBX-UHFFFAOYSA-N,-6.8,16582.78
PDWUPXJEEYOOTR-JRGAVVOBSA-N,-5.9,5561.84
JYPVVOOBQVVUQV-CGHBYZBKSA-N,-9.3,12733.72
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,-10.0,6349.22
YZQNFFLGIYEXMM-OAHLLOKOSA-N,-6.4,5015.06
UCEWGESNIULAGX-UHFFFAOYSA-N,-7.1,8581.24
WDYYVNNRTDZKAZ-UHFFFAOYSA-N,-7.6,15210.24
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-7.1,10097.84
FKHUGQZRBPETJR-FZKCHLSLSA-N,-1.1,4899.57
BNQDCRGUHNALGH-LURJTMIESA-N,-7.2,10167.33
DJQJFMSHHYAZJD-UHFFFAOYSA-N,-6.4,7793.92
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,-8.2,7425.31
DKRSEIPLAZTSFD-LSDHHAIUSA-N,-7.5,13177.43
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-6.2,18965.76
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-6.3,16905.22
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-7.7,11938.7
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-6.4,10032.77
MMNICIJVQJJHHF-LJQANCHMSA-N,-6.6,14841.23
