ligand,energy,binding score
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-7.6,8205.5
OXDOWGVJMITMJL-OAQYLSRUSA-N,-7.3,7955.67
DHSUYTOATWAVLW-WFVMDLQDSA-N,-6.9,15303.07
IDWVKNARDDZONS-UHFFFAOYSA-N,-7.0,12406.98
DGMJZELBSFOPHH-KVTDHHQDSA-N,-6.9,11326.37
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.2,10311.7
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-7.3,12349.69
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-9.5,12934.57
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-5.9,12752.07
VXMOONUMYLCFJD-DHLKQENFSA-N,-7.7,5498.23
PJVWKTKQMONHTI-OAHLLOKOSA-N,-7.8,11748.17
KJONHKAYOJNZEC-UHFFFAOYSA-N,-8.6,13708.13
SKPLBLUECSEIFO-QMMMGPOBSA-N,-6.8,13831.79
BAQCROVBDNBEEB-KSDLJXBFSA-N,-6.5,5874.78
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-7.6,13477.43
JUUFBMODXQKSTD-UHFFFAOYSA-N,-7.9,12242.14
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-5.9,2707.81
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-6.7,11040.85
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.8,16238.01
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-5.3,8092.43
OVGORFFCBUIFIA-NSHDSACASA-N,-5.8,22157.28
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-5.6,12147.38
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.7,11727.63
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-7.4,18722.52
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,-5.3,11799.41
AXJXURWWUFZZKN-NSHDSACASA-N,-6.0,13411.47
KFZMXOLSYABOSE-UHFFFAOYSA-O,-7.3,13121.01
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-6.8,9647.5
DKRSEIPLAZTSFD-LSDHHAIUSA-N,-7.9,13830.99
FOHHNHSLJDZUGQ-RUZDIDTESA-N,-7.7,15620.33
NOOLISFMXDJSKH-KXUCPTDWSA-N,-5.7,11472.84
YUUAYBAIHCDHHD-UHFFFAOYSA-N,-5.5,12887.14
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,-9.6,4270.63
YZQNFFLGIYEXMM-OAHLLOKOSA-N,-6.4,3603.13
RHUWRJWFHUKVED-UHFFFAOYSA-N,-6.5,14709.07
UCEWGESNIULAGX-UHFFFAOYSA-N,-7.9,7907.72
BNQDCRGUHNALGH-LURJTMIESA-N,-7.1,11049.3
FKHUGQZRBPETJR-FZKCHLSLSA-N,-1.0,5362.28
