ligand,energy,binding score
OXDOWGVJMITMJL-OAQYLSRUSA-N,-7.8,5689.27
KJONHKAYOJNZEC-UHFFFAOYSA-N,-9.0,9759.4
SKPLBLUECSEIFO-QMMMGPOBSA-N,-7.0,11018.78
PJVWKTKQMONHTI-OAHLLOKOSA-N,-8.7,10854.05
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-8.6,11673.86
DHSUYTOATWAVLW-WFVMDLQDSA-N,-7.6,11450.29
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-7.6,5671.69
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-6.6,5897.92
OVGORFFCBUIFIA-NSHDSACASA-N,-6.1,10639.43
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-7.6,10564.23
JUUFBMODXQKSTD-UHFFFAOYSA-N,-8.6,5641.88
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-8.9,6071.4
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.7,3153.9
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-6.4,9279.83
IDWVKNARDDZONS-UHFFFAOYSA-N,-8.3,3184.46
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.8,4832.47
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-6.4,8139.29
DGMJZELBSFOPHH-KVTDHHQDSA-N,-7.5,8657.67
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-10.0,10079.67
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-8.0,4980.76
BAQCROVBDNBEEB-KSDLJXBFSA-N,-6.5,4374.98
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-6.5,9536.94
VXMOONUMYLCFJD-DHLKQENFSA-N,-8.2,3533.57
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-6.1,1107.57
JZUFKLXOESDKRF-UHFFFAOYSA-N,-8.5,5914.28
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-7.8,7449.9
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-6.8,9797.82
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-5.5,10496.43
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-7.4,8870.19
IDPUKCWIGUEADI-UHFFFAOYSA-N,-6.4,5804.5
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-7.4,11261.68
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-8.2,11813.61
RZWPJFMNFATBEG-UHFFFAOYSA-N,-8.5,9522.49
MMNICIJVQJJHHF-LJQANCHMSA-N,-8.8,5435.98
KYCBWEZLKCTALM-UHFFFAOYSA-N,-7.4,5087.54
MVFGUOIZUNYYSO-LLVKDONJSA-N,-7.1,10530.97
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-8.1,1707.42
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-8.5,11498.92
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-5.4,10421.46
PGAVKCOVUIYSFO-XVFCMESISA-N,-9.4,8234.48
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-6.8,2335.43
FRIZVHMAECRUBR-KIWWSDKQSA-N,-8.3,3387.99
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-6.8,9099.73
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-7.8,5429.9
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-8.4,8228.41
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-8.4,3543.88
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-7.3,4689.48
MEZLKOACVSPNER-GFCCVEGCSA-N,-6.0,2117.41
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-7.4,5726.89
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-7.4,9686.01
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-6.9,7811.29
SNWQKAWITMVCQW-UHFFFAOYSA-N,-9.1,5184.01
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-6.0,5789.81
UISARWKNNNHPGI-INIZCTEOSA-N,-7.2,11442.6
VQASKUSHBVDKGU-ZETCQYMHSA-N,-6.4,6419.86
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-6.9,10006.48
WSSJONWNBBTCMG-NWDGAFQWSA-N,-8.4,7616.68
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-7.3,6533.2
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-6.7,10970.74
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-7.2,2106.38
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-6.9,6455.66
QADHLRWLCPCEKT-LOVVWNRFSA-N,-9.5,10628.1
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-7.0,8976.46
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-7.2,5556.62
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-7.6,7992.91
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-5.7,4122.45
XSVMFMHYUFZWBK-NSHDSACASA-N,-7.4,9082.8
FLGCRGJDQJIJAW-INIZCTEOSA-N,-9.4,1875.61
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-9.2,10760.93
JMUHBNWAORSSBD-WKYWBUFDSA-N,-4.7,7112.78
BQJODPIMMWWMFC-UHFFFAOYSA-N,-6.6,7681.85
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-8.0,10383.0
JTUQXGZRVLWBCR-GOSISDBHSA-N,-8.4,3879.15
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-6.9,5033.8
