ligand,energy,binding score
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-5.7,15609.2
IDWVKNARDDZONS-UHFFFAOYSA-N,-7.0,7136.65
KJONHKAYOJNZEC-UHFFFAOYSA-N,-7.5,15809.03
SKPLBLUECSEIFO-QMMMGPOBSA-N,-6.0,16584.76
DHSUYTOATWAVLW-WFVMDLQDSA-N,-6.4,17871.72
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-6.1,5562.1
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-8.9,12711.39
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-6.6,18044.0
JUUFBMODXQKSTD-UHFFFAOYSA-N,-7.0,12726.5
VXMOONUMYLCFJD-DHLKQENFSA-N,-7.4,12627.02
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.1,8270.8
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.2,11433.58
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-7.4,15354.66
OXDOWGVJMITMJL-OAQYLSRUSA-N,-8.0,14288.28
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-8.3,16126.17
DGMJZELBSFOPHH-KVTDHHQDSA-N,-6.2,14751.76
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.6,15441.24
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-5.8,15438.96
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-7.0,8321.11
BAQCROVBDNBEEB-KSDLJXBFSA-N,-6.4,12764.77
PJVWKTKQMONHTI-OAHLLOKOSA-N,-7.4,12650.94
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-6.2,7842.66
OVGORFFCBUIFIA-NSHDSACASA-N,-5.6,16623.3
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-5.4,15341.92
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-6.6,15102.48
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-6.5,9100.88
MVFGUOIZUNYYSO-LLVKDONJSA-N,-6.1,17402.08
IDPUKCWIGUEADI-UHFFFAOYSA-N,-5.7,14697.41
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-5.6,14408.44
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-7.0,11716.97
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-7.5,15864.83
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-7.2,16858.31
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-7.1,8675.64
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-7.1,5705.7
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-7.4,14508.82
JZUFKLXOESDKRF-UHFFFAOYSA-N,-7.0,13891.61
KYCBWEZLKCTALM-UHFFFAOYSA-N,-6.5,11384.44
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-6.2,19816.17
MMNICIJVQJJHHF-LJQANCHMSA-N,-6.8,7079.46
FRIZVHMAECRUBR-KIWWSDKQSA-N,-6.8,9218.12
MEZLKOACVSPNER-GFCCVEGCSA-N,-6.0,3412.21
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-6.6,14502.38
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-7.3,15176.57
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-6.0,15382.24
PGAVKCOVUIYSFO-XVFCMESISA-N,-7.3,12353.07
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-5.5,15926.82
RZWPJFMNFATBEG-UHFFFAOYSA-N,-6.9,16164.46
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-7.6,16653.39
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-5.6,18025.98
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-5.7,15695.86
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-6.6,15425.53
JMUHBNWAORSSBD-WKYWBUFDSA-N,-3.5,17820.42
BQJODPIMMWWMFC-UHFFFAOYSA-N,-6.4,10002.69
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-6.1,7678.14
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-7.1,15850.17
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-6.7,11590.27
JTUQXGZRVLWBCR-GOSISDBHSA-N,-7.3,5850.83
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-7.0,8520.84
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-5.0,11852.83
FLGCRGJDQJIJAW-INIZCTEOSA-N,-7.8,5192.74
VQASKUSHBVDKGU-ZETCQYMHSA-N,-5.2,9137.29
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-5.7,11497.3
XSVMFMHYUFZWBK-NSHDSACASA-N,-6.3,14580.88
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-7.2,16068.72
UISARWKNNNHPGI-INIZCTEOSA-N,-7.3,19258.34
WSSJONWNBBTCMG-NWDGAFQWSA-N,-7.4,12519.81
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-6.5,15390.34
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-7.6,15102.63
SNWQKAWITMVCQW-UHFFFAOYSA-N,-8.4,12991.53
QADHLRWLCPCEKT-LOVVWNRFSA-N,-8.2,11390.56
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-6.1,15253.64
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-7.5,11970.79
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-6.0,13280.17
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-5.9,12938.67
