ligand,binding score,energy
VWVSBHGCDBMOOT-IIEHVVJPSA-N,318368.56,-9.0
NETZHAKZCGBWSS-CEDHKZHLSA-N,285039.09,-8.3
DKGZKTPJOSAWFA-UHFFFAOYSA-N,287085.57,-10.1
HJPHIJVSRJVAGC-SSDOTTSWSA-N,754369.11,-4.6
PVHUJELLJLJGLN-INIZCTEOSA-N,1113033.11,-7.4
GZUITABIAKMVPG-UHFFFAOYSA-N,383973.51,-9.5
OIRCOABEOLEUMC-GEJPAHFPSA-N,613497.28,-1.5
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1062959.48,-5.8
BMOVQUBVGICXQN-MKPDMIMOSA-N,772417.74,-7.8
BUGYDGFZZOZRHP-CDECOKDKSA-N,654862.21,-6.3
FBPFZTCFMRRESA-JGWLITMVSA-N,195474.93,-5.2
FEWJPZIEWOKRBE-JCYAYHJZSA-N,201509.49,-5.2
JFPVXVDWJQMJEE-IZRZKJBUSA-N,828680.08,-8.1
LCAAMXMULMCKLJ-UHFFFAOYSA-N,640962.43,-7.6
WOFMFGQZHJDGCX-ZULDAHANSA-N,455863.03,-8.6
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,361394.67,-8.5
SLYPOVJCSQHITR-UHFFFAOYSA-N,568738.81,-6.2
WWZKQHOCKIZLMA-UHFFFAOYSA-N,190882.74,-6.3
LGAJOMLFGCSBFF-OLXDQKQCSA-N,327131.51,-8.5
AJOQSQHYDOFIOX-SECBINFHSA-N,123228.59,-8.1
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1236559.68,-6.5
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1175773.91,-6.5
IMYZQPCYWPFTAG-YWVKMMECSA-N,554354.76,-5.6
KWGRBVOPPLSCSI-WPRPVWTQSA-N,230168.4,-6.6
LEVWYRKDKASIDU-IMJSIDKUSA-N,1786756.66,-5.7
NJCJBUHJQLFDSW-UHFFFAOYSA-N,530501.88,-7.6
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1074526.79,-8.0
YMFIJXDFAPHJIN-SECBINFHSA-N,621557.07,-7.1
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,734582.17,-9.0
WTFXJFJYEJZMFO-UHFFFAOYSA-N,990583.83,-7.1
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1201926.94,-5.2
AKUJBENLRBOFTD-QZIXMDIESA-N,647811.17,-9.4
UDMBCSSLTHHNCD-KQYNXXCUSA-N,315099.0,-7.4
XCPGHVQEEXUHNC-UHFFFAOYSA-N,765308.21,-8.6
HNDVDQJCIGZPNO-YFKPBYRVSA-N,909947.01,-5.8
TZADDXVKYWMEHX-YFKPBYRVSA-N,1222776.81,-6.4
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,281921.17,-7.6
KRMDCWKBEZIMAB-UHFFFAOYSA-N,442055.36,-8.2
XXVROGAVTTXONC-NSHDSACASA-N,141331.47,-6.9
QTQPVLDZQVPLGV-AWEZNQCLSA-N,409320.54,-7.6
HTJXMOGUGMSZOG-UHFFFAOYSA-N,628611.83,-6.9
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1055185.54,-6.5
PFTAWBLQPZVEMU-DZGCQCFKSA-N,651524.25,-8.5
WDICTQVBXKADBP-UHFFFAOYSA-N,392025.47,-6.9
YFDSDPIBEUFTMI-UHFFFAOYSA-N,98170.27,-3.6
PYVUMAGVCSQCBD-RFAUZJTJSA-N,624232.08,-8.7
PAZJSJFMUHDSTF-AWEZNQCLSA-N,972002.07,-7.2
YGCODSQDUUUKIV-UHFFFAOYSA-N,312314.75,-6.9
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,376149.19,-7.9
JZRWCGZRTZMZEH-UHFFFAOYSA-N,34525.85,-6.8
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,1896093.37,-5.2
FFINMCNLQNTKLU-UHFFFAOYSA-N,1223458.74,-7.4
HTQBXNHDCUEHJF-XWLPCZSASA-N,363492.24,-2.2
UMSGKTJDUHERQW-UHFFFAOYSA-N,968485.17,-8.1
YEHCICAEULNIGD-MZMPZRCHSA-N,477843.04,-7.3
AIZFEOPQVZBNGH-UHFFFAOYSA-N,389538.6,-8.1
XRQDFNLINLXZLB-CKIKVBCHSA-N,962330.5,-7.0
CDAISMWEOUEBRE-GPIVLXJGSA-N,291302.63,-5.9
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1228035.15,-8.5
ATXHVCQZZJYMCF-XUDSTZEESA-N,326407.65,-8.1
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,166429.94,-1.1
JBACAGZMXLDQCR-UHFFFAOYSA-N,1101282.17,-7.8
RGHNJXZEOKUKBD-SQOUGZDYSA-N,178944.47,-5.2
LOUPRKONTZGTKE-WZBLMQSHSA-N,604143.07,-8.0
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,960378.1,-8.4
KAJZGRFYZKWYDX-UHFFFAOYSA-N,727808.03,-7.2
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1046472.89,-5.9
RUOKEQAAGRXIBM-GFCCVEGCSA-N,629466.83,-7.1
MKKYBZZTJQGVCD-XTCKQBCOSA-N,687623.34,-6.9
IVVNZDGDKPTYHK-JTQLQIEISA-N,523979.55,-6.4
OUDSBRTVNLOZBN-UHFFFAOYSA-N,863661.92,-9.0
VXOWJCTXWVWLLC-REGDIAEZSA-N,771779.6,-8.7
BYPIURIATSUHDW-SNVBAGLBSA-N,746748.08,-7.4
WVAKABMNNSMCDK-UHFFFAOYSA-N,1039509.63,-7.5
OVJJILSKYWXGBM-GFCCVEGCSA-N,388725.34,-6.9
VQHSOMBJVWLPSR-JVCRWLNRSA-N,294581.83,-6.7
QYKIQEUNHZKYBP-UHFFFAOYSA-N,1890060.0,-3.3
DCPACFSINCUFEC-CYBMUJFWSA-N,538947.14,-8.4
BAPRUDZDYCKSOQ-RITPCOANSA-N,306691.19,-6.4
RZVPBGBYGMDSBG-GGAORHGYSA-N,621542.14,-9.6
GZENKSODFLBBHQ-ILSZZQPISA-N,594537.37,-8.9
CUWODFFVMXJOKD-UVLQAERKSA-N,991388.54,-1.1
IQADUMSPOQKAAO-UHFFFAOYSA-N,1145315.42,-6.8
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,1022928.14,-8.3
XIUUSFJTJXFNGH-OLQVQODUSA-N,738465.04,-5.4
PMMYEEVYMWASQN-DMTCNVIQSA-N,386640.94,-5.2
YRIZYWQGELRKNT-UHFFFAOYSA-N,1213207.67,-5.8
OAYRYNVEFFWSHK-UHFFFAOYSA-N,527862.54,-7.5
ZKLPARSLTMPFCP-OAQYLSRUSA-N,905137.71,-8.1
AGPKZVBTJJNPAG-WHFBIAKZSA-N,204909.54,-5.3
UJEWTUDSLQGTOA-UHFFFAOYSA-N,804808.84,-7.2
NBQNWMBBSKPBAY-LTFXXXRZSA-N,1018932.67,-7.6
MCYHPZGUONZRGO-VKHMYHEASA-N,168561.09,-4.0
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,445816.78,-7.6
NIJJYAXOARWZEE-UHFFFAOYSA-N,1206614.81,-5.5
JYGXADMDTFJGBT-VWUMJDOOSA-N,1106297.44,-8.5
NPOAOTPXWNWTSH-UHFFFAOYSA-N,137604.66,-5.2
FVRWRGBTEHAPDI-OAHLLOKOSA-N,474765.66,-8.6
VDUWPHTZYNWKRN-UHFFFAOYSA-N,691633.8,-7.4
ALAXZYHFVBSJKZ-UHFFFAOYSA-N,916994.3,-7.6
MSYKRHVOOPPJKU-BDAKNGLRSA-N,849818.83,-6.9
FHXBMXJMKMWVRG-SLHNCBLASA-N,659571.75,-9.0
CMCCHHWTTBEZNM-SCSAIBSYSA-N,161099.77,-6.1
SFZCNBIFKDRMGX-UHFFFAOYSA-N,1834406.52,-1.0
ZFSXZJXLKAJIGS-UHFFFAOYSA-N,743669.21,-8.4
MBBZMMPHUWSWHV-BDVNFPICSA-N,145219.6,-5.1
ZPMKQFOGINQDAM-UHFFFAOYSA-N,288247.81,-8.2
JXLYSJRDGCGARV-CFWMRBGOSA-N,460487.89,-6.8
XDVCLKFLRAWGIT-ADOAZJKMSA-N,353657.29,-8.2
PWNMXPDKBYZCOO-NSHDSACASA-N,700452.91,-8.9
DQDAYGNAKTZFIW-CYBMUJFWSA-N,1020949.1,-8.7
QOYHHIBFXOOADH-UHFFFAOYSA-N,524087.87,-10.6
HJJRIJDTIPFROI-NVKITGPLSA-N,274681.71,-7.9
HEBKCHPVOIAQTA-SCDXWVJYSA-N,269753.72,-4.6
DYAIAHUQIPBDIP-AXAPSJFSSA-N,864665.2,-8.9
JXZZEXZZKAWDSP-UHFFFAOYSA-N,607002.31,-9.1
ANGKOCUUWGHLCE-IEBWSBKVSA-N,769320.07,-8.6
YTKUWDBFDASYHO-UHFFFAOYSA-N,1162497.37,-7.0
OVRNDRQMDRJTHS-FMDGEEDCSA-N,562569.72,-6.1
UVAZQQHAVMNMHE-XJKSGUPXSA-N,741884.82,-7.0
OXFGTKPPFSCSMA-XVKPBYJWSA-N,130272.06,-6.5
HJBWBFZLDZWPHF-UHFFFAOYSA-N,724201.7,-8.6
WQZGKKKJIJFFOK-PHYPRBDBSA-N,794144.74,-5.5
KYAKGJDISSNVPZ-UHFFFAOYSA-N,255616.63,-9.9
IKYIXZSIKOYSLD-NSHDSACASA-N,80095.35,-7.8
BZQFBWGGLXLEPQ-REOHCLBHSA-N,119254.44,-5.3
OCAXFDULERPAJM-BQJUDKOJSA-N,116658.04,-8.6
IBAQFPQHRJAVAV-ULAWRXDQSA-N,57141.75,-5.3
LKACJLUUJRMGFK-UHFFFAOYSA-N,64885.96,-5.6
GIJXKZJWITVLHI-PMOLBWCYSA-N,99102.76,-9.5
NMCUIPGRVMDVDB-UHFFFAOYSA-L,95761.26,-2.7
GLVAUDGFNGKCSF-UHFFFAOYSA-N,72100.38,-5.3
YWXYYJSYQOXTPL-SLPGGIOYSA-N,80025.1,-6.3
BDJRBEYXGGNYIS-UHFFFAOYSA-N,63388.78,-6.3
PMRYVIKBURPHAH-UHFFFAOYSA-N,91034.72,-4.0
AYFVYJQAPQTCCC-GBXIJSLDSA-N,100645.89,-4.9
ORTQZVOHEJQUHG-UHFFFAOYSA-L,53534.52,-2.8
XVQUOJBERHHONY-SECBINFHSA-N,100966.7,-5.7
PTKSEFOSCHHMPD-SNVBAGLBSA-N,84457.23,-7.0
FKDHHVKWGRFRTG-VOTSOKGWSA-N,117837.81,-6.2
XRVCFZPJAHWYTB-UHFFFAOYSA-N,116946.94,-4.6
FFKUDWZICMJVPA-UHFFFAOYSA-N,98700.37,-7.7
OUYCCCASQSFEME-QMMMGPOBSA-N,103146.94,-7.3
WVDDGKGOMKODPV-UHFFFAOYSA-N,60303.81,-5.8
PEDCQBHIVMGVHV-UHFFFAOYSA-N,84039.61,-4.0
PYAOPMWCFSVFOT-UHFFFAOYSA-N,52408.95,-5.8
KZTZJUQNSSLNAG-UHFFFAOYSA-N,112704.39,-4.2
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,191198.6,-6.0
BDERNNFJNOPAEC-UHFFFAOYSA-N,112697.53,-3.3
ARHWPKZXBHOEEE-UHFFFAOYSA-N,92557.72,-6.6
UKMSUNONTOPOIO-UHFFFAOYSA-N,83026.13,-6.5
CYTYCFOTNPOANT-UHFFFAOYSA-N,106340.54,-3.9
