ligand,E1,E2,E3
DKRSEIPLAZTSFD-LSDHHAIUSA-N,-7.0,-7.5,-9.1
FOHHNHSLJDZUGQ-RUZDIDTESA-N,-7.3,-6.4,-7.7
BNQDCRGUHNALGH-LURJTMIESA-N,-6.5,-7.1,-6.8
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,-4.9,-4.9,-5.1
VBSPHZOBAOWFCL-QFIPXVFZSA-N,-8.1,-7.5,-8.2
NOOLISFMXDJSKH-KXUCPTDWSA-N,-5.3,-5.5,-5.9
KFZMXOLSYABOSE-UHFFFAOYSA-O,-6.7,-6.5,-7.0
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,-8.9,-9.0,-8.4
JUKPWJGBANNWMW-VWBFHTRKSA-N,-8.0,-8.5,-8.9
AXJXURWWUFZZKN-NSHDSACASA-N,-5.9,-5.9,-6.2
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,-9.1,-10.1,-9.9
JGOAIQNSOGZNBX-UHFFFAOYSA-N,-6.2,-6.6,-6.7
YZQNFFLGIYEXMM-OAHLLOKOSA-N,-6.3,-6.2,-6.5
YUUAYBAIHCDHHD-UHFFFAOYSA-N,-4.2,-4.3,-4.2
JYPVVOOBQVVUQV-CGHBYZBKSA-N,-8.3,-9.2,-8.7
DJQJFMSHHYAZJD-UHFFFAOYSA-N,-6.1,-6.9,-7.2
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-6.3,-6.5,-6.3
HLSLSXBFTXUKCY-RQJHMYQMSA-N,-5.7,-5.4,-6.1
UCEWGESNIULAGX-UHFFFAOYSA-N,-7.4,-7.4,-7.8
FKHUGQZRBPETJR-FZKCHLSLSA-N,-0.9,-0.9,-1.0
PDWUPXJEEYOOTR-JRGAVVOBSA-N,-5.9,-6.2,-6.2
RHUWRJWFHUKVED-UHFFFAOYSA-N,-6.5,-5.8,-6.4
WDYYVNNRTDZKAZ-UHFFFAOYSA-N,-7.2,-7.2,-7.5
JFJZZMVDLULRGK-URLMMPGGSA-O,-8.6,-8.7,-9.2
