ligand,E1,E2,E3
JUKPWJGBANNWMW-VWBFHTRKSA-N,-9.9,-9.9,-9.5
YZQNFFLGIYEXMM-OAHLLOKOSA-N,-7.0,-7.0,-6.7
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,-5.8,-5.7,-5.0
RHUWRJWFHUKVED-UHFFFAOYSA-N,-6.8,-7.2,-6.8
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,-9.7,-9.3,-9.5
UCEWGESNIULAGX-UHFFFAOYSA-N,-7.5,-7.5,-7.9
VBSPHZOBAOWFCL-QFIPXVFZSA-N,-7.8,-7.5,-8.1
FOHHNHSLJDZUGQ-RUZDIDTESA-N,-9.5,-8.3,-8.2
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,-10.8,-9.4,-10.2
DKRSEIPLAZTSFD-LSDHHAIUSA-N,-8.2,-7.5,-7.8
JGOAIQNSOGZNBX-UHFFFAOYSA-N,-7.5,-6.9,-6.9
WDYYVNNRTDZKAZ-UHFFFAOYSA-N,-8.1,-7.7,-8.1
KFZMXOLSYABOSE-UHFFFAOYSA-O,-7.4,-8.0,-7.2
AXJXURWWUFZZKN-NSHDSACASA-N,-6.4,-6.6,-6.0
DJQJFMSHHYAZJD-UHFFFAOYSA-N,-6.9,-7.5,-7.0
HLSLSXBFTXUKCY-RQJHMYQMSA-N,-6.4,-5.9,-5.8
BNQDCRGUHNALGH-LURJTMIESA-N,-7.8,-8.4,-7.0
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-7.5,-7.3,-7.2
FKHUGQZRBPETJR-FZKCHLSLSA-N,-1.0,-0.9,-0.8
YUUAYBAIHCDHHD-UHFFFAOYSA-N,-4.9,-4.8,-4.5
JYPVVOOBQVVUQV-CGHBYZBKSA-N,-10.0,-9.8,-11.4
JFJZZMVDLULRGK-URLMMPGGSA-O,-11.3,-11.2,-10.4
PDWUPXJEEYOOTR-JRGAVVOBSA-N,-6.3,-6.5,-6.1
NOOLISFMXDJSKH-KXUCPTDWSA-N,-5.7,-6.1,-5.3
