ligand,E1,E2,E3
PDWUPXJEEYOOTR-JRGAVVOBSA-N,-5.4,-5.1,-5.7
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,-6.5,-7.9,-6.7
HLSLSXBFTXUKCY-RQJHMYQMSA-N,-5.2,-4.6,-5.6
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-5.5,-6.1,-5.4
YZQNFFLGIYEXMM-OAHLLOKOSA-N,-4.8,-5.3,-5.2
YUUAYBAIHCDHHD-UHFFFAOYSA-N,-4.0,-4.3,-3.9
VBSPHZOBAOWFCL-QFIPXVFZSA-N,-4.9,-5.6,-6.2
JGOAIQNSOGZNBX-UHFFFAOYSA-N,-5.2,-5.3,-6.0
BNQDCRGUHNALGH-LURJTMIESA-N,-5.6,-6.7,-5.7
JYPVVOOBQVVUQV-CGHBYZBKSA-N,-6.6,-6.9,-6.7
FKHUGQZRBPETJR-FZKCHLSLSA-N,-0.9,-0.8,-0.8
AXJXURWWUFZZKN-NSHDSACASA-N,-4.3,-4.9,-4.7
DJQJFMSHHYAZJD-UHFFFAOYSA-N,-5.4,-6.1,-5.5
KFZMXOLSYABOSE-UHFFFAOYSA-O,-5.0,-5.5,-5.5
RHUWRJWFHUKVED-UHFFFAOYSA-N,-4.7,-5.4,-4.8
FOHHNHSLJDZUGQ-RUZDIDTESA-N,-6.5,-5.7,-6.5
WDYYVNNRTDZKAZ-UHFFFAOYSA-N,-6.2,-5.9,-6.7
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,-7.8,-8.1,-7.1
JFJZZMVDLULRGK-URLMMPGGSA-O,-6.5,-8.1,-6.4
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,-4.8,-4.4,-4.7
UCEWGESNIULAGX-UHFFFAOYSA-N,-6.2,-5.7,-6.7
DKRSEIPLAZTSFD-LSDHHAIUSA-N,-6.0,-6.3,-6.7
NOOLISFMXDJSKH-KXUCPTDWSA-N,-4.8,-4.2,-4.9
JUKPWJGBANNWMW-VWBFHTRKSA-N,-6.3,-7.9,-6.2
