ligand,E1,E2,E3
FOHHNHSLJDZUGQ-RUZDIDTESA-N,-7.8,-7.6,-7.2
AXJXURWWUFZZKN-NSHDSACASA-N,-5.5,-4.2,-6.1
JYPVVOOBQVVUQV-CGHBYZBKSA-N,-6.6,-7.1,-7.2
NOOLISFMXDJSKH-KXUCPTDWSA-N,-5.5,-5.7,-5.4
WDYYVNNRTDZKAZ-UHFFFAOYSA-N,-7.5,-7.1,-7.1
KFZMXOLSYABOSE-UHFFFAOYSA-O,-6.7,-5.6,-7.4
YZQNFFLGIYEXMM-OAHLLOKOSA-N,-6.1,-5.7,-6.3
DJQJFMSHHYAZJD-UHFFFAOYSA-N,-7.3,-6.4,-7.1
ZPLQIPFOCGIIHV-UHFFFAOYSA-N,-5.0,-5.3,-4.6
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,-6.9,-5.9,-6.0
JUKPWJGBANNWMW-VWBFHTRKSA-N,-7.7,-5.9,-8.4
RHUWRJWFHUKVED-UHFFFAOYSA-N,-6.0,-5.9,-6.7
YUUAYBAIHCDHHD-UHFFFAOYSA-N,-4.4,-5.5,-4.1
PDWUPXJEEYOOTR-JRGAVVOBSA-N,-6.3,-7.1,-6.2
JFJZZMVDLULRGK-URLMMPGGSA-O,-7.1,-7.2,-6.5
HLSLSXBFTXUKCY-RQJHMYQMSA-N,-5.7,-6.7,-5.5
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,-8.1,-8.0,-8.3
BNQDCRGUHNALGH-LURJTMIESA-N,-6.9,-6.7,-6.8
FKHUGQZRBPETJR-FZKCHLSLSA-N,-1.0,-0.9,-0.9
GHXZTYHSJHQHIJ-UHFFFAOYSA-N,-9.2,-8.2,-9.6
UCEWGESNIULAGX-UHFFFAOYSA-N,-7.2,-6.4,-7.8
DKRSEIPLAZTSFD-LSDHHAIUSA-N,-7.9,-7.6,-7.7
JGOAIQNSOGZNBX-UHFFFAOYSA-N,-6.2,-6.6,-6.8
VBSPHZOBAOWFCL-QFIPXVFZSA-N,-7.0,-6.7,-7.3
