ligand,E1,E2,E3
QIHLUZAFSSMXHQ-UHFFFAOYSA-N,-8.3,-8.5,-8.4
AJKIRUJIDFJUKJ-UHFFFAOYSA-N,-7.6,-7.7,-6.9
LEBVLXFERQHONN-MRXNPFEDSA-N,-7.1,-7.0,-7.1
RKHQGWMMUURILY-UHRZLXHJSA-N,-11.6,-10.8,-10.6
LZRDDINFIHUVCX-UHFFFAOYSA-N,-9.7,-8.6,-9.2
CJOFXWAVKWHTFT-XSFVSMFZSA-N,-6.8,-7.2,-6.9
XACKNLSZYYIACO-DJLDLDEBSA-N,-7.1,-7.8,-6.9
CULUWZNBISUWAS-UHFFFAOYSA-N,-7.7,-7.3,-7.3
WHXMKTBCFHIYNQ-SECBINFHSA-N,-9.5,-9.1,-8.7
WRYZEGZNBYOMLE-UHFFFAOYSA-N,-6.3,-6.5,-5.7
AELCINSCMGFISI-DTWKUNHWSA-N,-5.5,-5.2,-5.1
AQCHWTWZEMGIFD-JTQLQIEISA-N,-9.4,-8.2,-8.4
XPFRXWCVYUEORT-UHFFFAOYSA-N,-7.2,-7.1,-6.6
LBRNZQRZDLLIHL-LJQANCHMSA-N,-6.8,-7.1,-7.1
YQEZLKZALYSWHR-ZDUSSCGKSA-N,-6.3,-6.9,-6.3
UFAHZIUFPNSHSL-MRVPVSSYSA-O,-5.7,-5.9,-4.9
VCRQLDNIOXNDMT-UHFFFAOYSA-N,-9.7,-9.5,-8.9
VSZGPKBBMSAYNT-RRFJBIMHSA-N,-7.0,-6.8,-6.7
GOIQOQCNFWYSTQ-RXMQYKEDSA-N,-6.5,-6.4,-6.0
UMWAUEZOGHNSCH-SECBINFHSA-N,-5.9,-5.6,-5.6
RZXZIZDRFQFCTA-PVQJCKRUSA-N,-4.0,-3.8,-3.7
JVYKJZPZFIUYAB-UHFFFAOYSA-N,-7.3,-7.2,-6.9
YIQPUIGJQJDJOS-UHFFFAOYSA-N,-9.8,-8.5,-10.5
