ligand,E1,E2,E3
XQFRJNBWHJMXHO-RRKCRQDMSA-N,-5.9,-6.2,-7.0
JWBOIMRXGHLCPP-CYBMUJFWSA-N,-5.2,-5.2,-7.5
POZJNEBUHLZROM-GFCCVEGCSA-N,-5.7,-6.1,-8.6
NRFJZTXWLKPZAV-RXMQYKEDSA-N,-5.6,-5.2,-5.3
DUGOZIWVEXMGBE-OLZOCXBDSA-N,-5.2,-5.4,-7.6
QRJJEGAJXVEBNE-HKOYGPOVSA-N,-6.2,-7.3,-6.4
IJZUQDQOAFUFJY-UHFFFAOYSA-N,-7.4,-6.9,-7.7
XKLMZUWKNUAPSZ-FQEVSTJZSA-N,-6.7,-7.6,-4.3
HHHKFGXWKKUNCY-FHWLQOOXSA-N,-6.8,-6.6,-5.1
GUCKKCMJTSNWCU-BQBZGAKWSA-N,-6.0,-7.7,-7.8
IRVLBORJKFZWMI-PWSUYJOCSA-N,-6.1,-5.3,-6.5
CFOYWRHIYXMDOT-UHFFFAOYSA-N,-5.4,-4.9,-5.6
AMGKHLVPQHMHGQ-ZYHUDNBSSA-N,-6.3,-6.0,-5.4
PPVFOZYARYOARE-UHFFFAOYSA-N,-6.9,-5.3,-6.6
GSVQIUGOUKJHRC-RXMQYKEDSA-N,-5.1,-5.6,-3.1
SNHRLVCMMWUAJD-OMPPIWKSSA-N,-6.1,-6.9,-4.2
TZGBBMBARSFJBG-UKTHLTGXSA-N,-7.7,-6.9,-8.4
OMDMTHRBGUBUCO-IUCAKERBSA-N,-6.6,-6.1,-6.7
QFVAWNPSRQWSDU-UHFFFAOYSA-N,-4.9,-5.3,-7.2
JVLBPIPGETUEET-WIXLDOGYSA-O,-6.6,-7.1,-3.9
PIJVFDBKTWXHHD-HIFRSBDPSA-N,-6.4,-6.4,-6.5
FFGPTBGBLSHEPO-UHFFFAOYSA-N,-6.7,-6.4,-8.2
RXTHKWVSXOIHJS-GOSISDBHSA-N,-5.3,-5.4,-6.1
ZBRCAASZBMWIDA-QFPUCQTMSA-N,-7.7,-6.8,-7.0
JMFOSJNGKJCTMJ-ZHZULCJRSA-N,-6.6,-6.8,-5.5
ZCGNOVWYSGBHAU-UHFFFAOYSA-N,-6.8,-6.7,-5.9
GQYIWUVLTXOXAJ-UHFFFAOYSA-N,-6.6,-5.3,-7.1
ASFKKFRSMGBFRO-INIZCTEOSA-N,-8.1,-7.7,-7.6
WNKCJOWTKXGERE-UHFFFAOYSA-N,-5.2,-5.0,-7.9
SZQIFWWUIBRPBZ-SECBINFHSA-N,-5.6,-5.0,-7.1
QQBDLJCYGRGAKP-UHFFFAOYSA-N,-8.2,-7.3,-6.8
