ligand,E1,E2,E3
OJCPSBCUMRIPFL-HNNXBMFYSA-N,-5.2,-6.0,-4.3
BMKDZUISNHGIBY-SSDOTTSWSA-N,-6.2,-6.7,-5.8
AAQOQKQBGPPFNS-UHFFFAOYSA-N,-3.6,-5.1,-3.7
UHWVSEOVJBQKBE-UHFFFAOYSA-N,-4.6,-5.4,-4.9
BMKDZUISNHGIBY-ZETCQYMHSA-N,-5.8,-6.6,-5.7
KTGWBBOJAGDSHN-UHFFFAOYSA-N,-4.6,-6.1,-5.1
MTCFGRXMJLQNBG-REOHCLBHSA-N,-4.0,-4.0,-4.4
FDKXTQMXEQVLRF-ZHACJKMWSA-N,-5.6,-5.2,-6.1
SESFRYSPDFLNCH-UHFFFAOYSA-N,-6.3,-6.4,-5.5
LXBIFEVIBLOUGU-DPYQTVNSSA-N,-4.9,-5.0,-4.5
SPPTWHFVYKCNNK-FQEVSTJZSA-N,-7.0,-7.6,-6.8
JGTJANXYSNVLMQ-GOSISDBHSA-N,-5.1,-6.4,-4.3
OINXXHYENYVYPB-UHFFFAOYSA-N,-6.0,-5.3,-6.2
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,-5.6,-6.0,-5.3
MIRHIEAGDGUXKL-UHFFFAOYSA-N,-4.8,-5.8,-4.2
NIVZHWNOUVJHKV-UHFFFAOYSA-N,-5.6,-5.7,-4.7
NMWQEPCLNXHPDX-UHFFFAOYSA-N,-6.6,-6.6,-5.6
WUFWNWSUSBGBSH-UHFFFAOYSA-N,-4.6,-5.2,-4.1
RPVGLMKJGQMQSN-UHFFFAOYSA-N,-5.9,-5.6,-4.3
KJVQYDYPDFFJMP-UHFFFAOYSA-N,-5.8,-6.3,-5.5
AURFZBICLPNKBZ-SYBPFIFISA-N,-6.5,-7.0,-6.3
OJLHWPALWODJPQ-QNWVGRARSA-N,-5.5,-5.6,-5.1
QCTBMLYLENLHLA-UHFFFAOYSA-N,-5.9,-5.0,-5.1
XOXHILFPRYWFOD-UHFFFAOYSA-N,-6.5,-6.6,-7.1
ABJKIHHNDMEBNA-UHFFFAOYSA-N,-5.8,-5.9,-5.5
