ligand,E1,E2,E3
XOXHILFPRYWFOD-UHFFFAOYSA-N,-7.7,-7.6,-7.9
WUFWNWSUSBGBSH-UHFFFAOYSA-N,-5.4,-5.4,-5.4
AURFZBICLPNKBZ-SYBPFIFISA-N,-7.6,-7.6,-8.7
KJVQYDYPDFFJMP-UHFFFAOYSA-N,-6.5,-6.6,-7.4
BMKDZUISNHGIBY-ZETCQYMHSA-N,-6.6,-7.1,-7.3
UHWVSEOVJBQKBE-UHFFFAOYSA-N,-5.7,-5.9,-6.2
NIVZHWNOUVJHKV-UHFFFAOYSA-N,-5.5,-6.0,-6.2
LXBIFEVIBLOUGU-DPYQTVNSSA-N,-5.4,-5.3,-5.1
AAQOQKQBGPPFNS-UHFFFAOYSA-N,-4.9,-4.5,-5.6
QCTBMLYLENLHLA-UHFFFAOYSA-N,-5.1,-5.5,-6.0
OJCPSBCUMRIPFL-HNNXBMFYSA-N,-6.0,-6.1,-6.1
SESFRYSPDFLNCH-UHFFFAOYSA-N,-6.9,-7.1,-7.6
RPVGLMKJGQMQSN-UHFFFAOYSA-N,-5.8,-6.4,-6.8
FDKXTQMXEQVLRF-ZHACJKMWSA-N,-5.4,-5.6,-5.4
SPPTWHFVYKCNNK-FQEVSTJZSA-N,-8.5,-8.1,-9.1
JGTJANXYSNVLMQ-GOSISDBHSA-N,-6.4,-5.8,-6.8
RNLQIBCLLYYYFJ-UHFFFAOYSA-N,-6.0,-6.5,-6.6
OINXXHYENYVYPB-UHFFFAOYSA-N,-5.9,-6.2,-6.4
NMWQEPCLNXHPDX-UHFFFAOYSA-N,-7.0,-7.3,-7.8
BMKDZUISNHGIBY-SSDOTTSWSA-N,-6.9,-7.5,-7.2
KTGWBBOJAGDSHN-UHFFFAOYSA-N,-6.1,-5.8,-6.6
ABJKIHHNDMEBNA-UHFFFAOYSA-N,-5.9,-6.3,-6.8
MIRHIEAGDGUXKL-UHFFFAOYSA-N,-5.9,-5.6,-6.4
MTCFGRXMJLQNBG-REOHCLBHSA-N,-4.0,-4.0,-3.9
OJLHWPALWODJPQ-QNWVGRARSA-N,-6.9,-6.5,-7.7
