ligand,E1,E2,E3
MXRGZXBFSKSZPH-LURJTMIESA-N,-5.1,-5.3,-4.9
MDJFHRLTPRPZLY-UHFFFAOYSA-N,-5.0,-5.3,-5.0
FSVJFNAIGNNGKK-KRWDZBQOSA-N,-6.6,-6.6,-6.4
NJKDOADNQSYQEV-OCAPTIKFSA-N,-5.2,-5.4,-5.1
ZVXBAHLOGZCFTP-UHFFFAOYSA-N,-5.9,-6.3,-6.2
BJVVMKUXKQHWJK-SSDOTTSWSA-N,-5.4,-5.4,-5.4
VXTWEDPZMSVFEF-MRVPVSSYSA-N,-4.8,-4.6,-4.7
PRBORDFJHHAISJ-CYBMUJFWSA-N,-4.5,-5.2,-4.4
PVBQYTCFVWZSJK-UHFFFAOYSA-N,-3.3,-3.4,-3.4
UDIIBEDMEYAVNG-ZKFPOVNWSA-N,-5.9,-6.2,-6.6
UAUIUKWPKRJZJV-QPLHLKROSA-N,-9.4,-9.6,-9.5
KPIQXPLWZCDIHI-ISLYRVAYSA-N,-6.3,-6.3,-6.3
SXYIRMFQILZOAM-HVNFFKDJSA-N,-6.7,-6.5,-6.5
OYCGKECKIVYHTN-UHFFFAOYSA-N,-6.1,-6.1,-5.6
GVJHHUAWPYXKBD-IEOSBIPESA-N,-4.7,-5.0,-4.9
FGQFOYHRJSUHMR-UHFFFAOYSA-N,-6.4,-6.3,-6.2
URNFTLVCQLRCMN-UHFFFAOYSA-N,-6.0,-6.8,-6.6
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-6.2,-6.0,-5.9
GFWRVVCDTLRWPK-UHFFFAOYSA-N,-6.0,-5.8,-5.8
HJLSLZFTEKNLFI-UHFFFAOYSA-N,-5.0,-5.2,-4.9
DTOSIQBPPRVQHS-PDBXOOCHSA-N,-4.4,-4.2,-4.1
USRHYDPUVLEVMC-FQEVSTJZSA-N,-5.0,-5.3,-5.2
YAKWPXVTIGTRJH-QMMMGPOBSA-N,-4.5,-5.0,-4.6
DXHYQIJBUNRPJT-UHFFFAOYSA-N,-5.9,-5.7,-4.9
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-4.4,-4.5,-4.7
