ligand,E1,E2,E3
ZVXBAHLOGZCFTP-UHFFFAOYSA-N,-8.7,-8.3,-8.5
URNFTLVCQLRCMN-UHFFFAOYSA-N,-8.5,-8.0,-7.8
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-5.8,-6.3,-5.3
UAUIUKWPKRJZJV-QPLHLKROSA-N,-9.3,-8.0,-9.9
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-7.5,-7.8,-7.2
SXYIRMFQILZOAM-HVNFFKDJSA-N,-6.3,-5.1,-7.6
MDJFHRLTPRPZLY-UHFFFAOYSA-N,-5.7,-6.0,-5.6
PVBQYTCFVWZSJK-UHFFFAOYSA-N,-4.7,-4.9,-3.9
USRHYDPUVLEVMC-FQEVSTJZSA-N,-7.6,-6.9,-7.5
VXTWEDPZMSVFEF-MRVPVSSYSA-N,-6.0,-6.2,-5.6
FSVJFNAIGNNGKK-KRWDZBQOSA-N,-8.4,-7.5,-8.0
BJVVMKUXKQHWJK-SSDOTTSWSA-N,-5.6,-5.5,-6.0
PRBORDFJHHAISJ-CYBMUJFWSA-N,-5.7,-5.4,-5.9
DTOSIQBPPRVQHS-PDBXOOCHSA-N,-6.2,-6.0,-6.1
KPIQXPLWZCDIHI-ISLYRVAYSA-N,-8.0,-7.8,-8.0
GVJHHUAWPYXKBD-IEOSBIPESA-N,-7.0,-6.9,-7.3
GFWRVVCDTLRWPK-UHFFFAOYSA-N,-9.0,-7.9,-8.5
NJKDOADNQSYQEV-OCAPTIKFSA-N,-5.6,-5.5,-4.7
YAKWPXVTIGTRJH-QMMMGPOBSA-N,-5.7,-5.2,-5.4
MXRGZXBFSKSZPH-LURJTMIESA-N,-5.7,-6.2,-6.1
DXHYQIJBUNRPJT-UHFFFAOYSA-N,-6.4,-7.3,-5.9
FGQFOYHRJSUHMR-UHFFFAOYSA-N,-8.0,-7.2,-8.0
UDIIBEDMEYAVNG-ZKFPOVNWSA-N,-7.0,-6.4,-6.4
HJLSLZFTEKNLFI-UHFFFAOYSA-N,-5.9,-6.5,-5.7
OYCGKECKIVYHTN-UHFFFAOYSA-N,-6.5,-6.4,-6.7
