ligand,E1,E2,E3
NOPFSRXAKWQILS-UHFFFAOYSA-N,-3.7,-3.9,-3.7
YEJZJVJJPVZXGX-MRXNPFEDSA-N,-4.9,-4.8,-4.1
UYXHCVFXDBNRQW-UHFFFAOYSA-N,-4.6,-4.6,-4.2
DUDKAZCAISNGQN-FQEVSTJZSA-N,-5.8,-5.8,-5.4
RRAFCDWBNXTKKO-UHFFFAOYSA-N,-4.4,-5.6,-4.4
KPSRODZRAIWAKH-JTQLQIEISA-N,-4.7,-5.6,-4.3
OBKXEAXTFZPCHS-UHFFFAOYSA-N,-4.3,-5.9,-4.5
OTGAHJPFNKQGAE-UHFFFAOYSA-N,-4.4,-5.6,-4.5
SQQCWHCJRWYRLB-GCDIXUMDSA-N,-5.8,-6.3,-5.7
AURFZBICLPNKBZ-YZRLXODZSA-N,-5.3,-6.9,-5.6
PTBKFATYSVLSSD-UHFFFAOYSA-N,-4.8,-6.3,-5.3
OMHBPUNFVFNHJK-UHFFFAOYSA-P,-5.2,-6.3,-5.5
NEIPZWZQHXCYDV-RFZPGFLSSA-N,-3.9,-4.5,-4.2
CGYQGGSMYNXXIV-IBGZPJMESA-N,-5.1,-5.3,-4.4
DJQOOSBJCLSSEY-UHFFFAOYSA-N,-4.7,-6.1,-5.1
UJRRDDHEMZLWFI-UHFFFAOYSA-N,-4.3,-5.8,-5.0
HJZKOAYDRQLPME-UHFFFAOYSA-N,-4.5,-5.3,-5.0
NCEXYHBECQHGNR-QZQOTICOSA-N,-6.7,-6.6,-7.0
VDPYMEBVIDZKMD-UHFFFAOYSA-N,-5.6,-6.6,-6.5
IGISNRIWPJVXDB-VIFPVBQESA-N,-4.7,-5.5,-4.8
ULSIYEODSMZIPX-MRVPVSSYSA-N,-4.0,-4.8,-4.1
OJYGBLRPYBAHRT-IPQSZEQASA-N,-4.8,-6.1,-4.7
WQDZHQZKJMNOAY-KRWDZBQOSA-N,-4.7,-6.1,-4.4
QHJOIAXHOQIPJT-UHFFFAOYSA-N,-3.7,-5.7,-3.4
MVOUIYUWRXPNKD-UHFFFAOYSA-N,-4.4,-5.6,-4.5
XDXDZDZNSLXDNA-TZNDIEGXSA-N,-6.3,-7.4,-7.1
XQLWNAFCTODIRK-MUUNZHRXSA-N,-4.6,-5.4,-5.2
GXRZIMHKGDIBEW-UHFFFAOYSA-N,-4.8,-5.6,-3.8
