ligand,E1,E2,E3
FWTXWYXPXGKVJG-VIFPVBQESA-N,-6.0,-7.2,-6.2
CYZWCBZIBJLKCV-OALRPVAKSA-N,-3.5,-5.2,-5.1
KTOAWCPDBUCJED-UHFFFAOYSA-N,-4.9,-6.1,-6.8
CNNRPFQICPFDPO-UHFFFAOYSA-N,-4.7,-5.3,-5.4
XQCGNURMLWFQJR-ZNDDOCHDSA-N,-6.6,-8.5,-8.4
CXOFVDLJLONNDW-UHFFFAOYSA-N,-6.3,-7.7,-7.6
VSTNNAYSCJQCQI-ZLNRFVROSA-N,-6.3,-7.5,-7.4
IEJXVRYNEISIKR-UHFFFAOYSA-N,-5.0,-6.3,-6.4
BXWNKGSJHAJOGX-UHFFFAOYSA-N,-5.5,-5.9,-5.8
DJUFPMUQJKWIJB-UHFFFAOYSA-N,-7.4,-9.1,-8.6
VFKZTMPDYBFSTM-GUCUJZIJSA-N,-5.0,-5.2,-5.2
DBGIVFWFUFKIQN-VIFPVBQESA-N,-6.9,-6.4,-6.5
KINWYTAUPKOPCQ-YFKPBYRVSA-N,-4.4,-6.1,-5.8
NZHGWWWHIYHZNX-CSKARUKUSA-N,-6.3,-7.2,-7.3
OXLKOMYHDYVIDM-UHFFFAOYSA-N,-7.4,-6.9,-7.6
WFPIAZLQTJBIFN-DVZOWYKESA-N,-6.6,-7.5,-7.6
YNBADRVTZLEFNH-UHFFFAOYSA-N,-5.0,-5.9,-5.6
GFFGJBXGBJISGV-UHFFFAOYSA-N,-4.9,-6.1,-5.3
FJCFFCXMEXZEIM-UHFFFAOYSA-N,-5.3,-6.3,-5.7
STUWGJZDJHPWGZ-LBPRGKRZSA-N,-6.9,-8.0,-7.9
LCQLHJZYVOQKHU-VKHMYHEASA-N,-5.4,-6.9,-5.8
LDCRTTXIJACKKU-ONEGZZNKSA-N,-4.4,-5.6,-5.5
CUHVIMMYOGQXCV-NSHDSACASA-N,-6.2,-6.7,-6.7
WUBBRNOQWQTFEX-UHFFFAOYSA-N,-5.6,-6.7,-5.8
MITFXPHMIHQXPI-SECBINFHSA-N,-7.5,-7.2,-7.3
