ligand,E1,E2,E3
DUHUCHOQIDJXAT-OLVMNOGESA-N,-7.2,-6.8,-5.8
CKNOLMVLQUPVMU-YMMLYESFSA-N,-7.7,-9.2,-7.1
KAVGMUDTWQVPDF-UHFFFAOYSA-N,-5.1,-4.6,-4.5
PDTFCHSETJBPTR-UHFFFAOYSA-N,-4.9,-4.9,-4.9
UXZFQZANDVDGMM-UHFFFAOYSA-N,-5.1,-5.5,-5.1
YDSAJOSZKLMHFJ-ZCFIWIBFSA-N,-5.4,-4.9,-4.2
JXDFEQONERDKSS-UHFFFAOYSA-N,-4.1,-4.5,-3.5
DPWPWRLQFGFJFI-UHFFFAOYSA-N,-4.9,-4.4,-4.3
BLXXJMDCKKHMKV-UHFFFAOYSA-N,-6.4,-6.3,-5.7
ISWRGOKTTBVCFA-UHFFFAOYSA-N,-5.9,-5.2,-5.1
XDDJGVMJFWAHJX-AWEZNQCLSA-N,-7.3,-6.3,-5.9
MLCGWPUVZKTVLO-UHFFFAOYSA-N,-7.9,-7.8,-7.1
OLAOYPRJVHUHCF-UHFFFAOYSA-N,-5.5,-5.2,-4.6
DYODAJAEQDVYFX-UHFFFAOYSA-N,-6.0,-5.0,-3.9
VPJXQGSRWJZDOB-UHFFFAOYSA-O,-4.2,-3.9,-3.6
SGRUZFCHLOFYHZ-MWLCHTKSSA-N,-6.2,-6.6,-5.8
ISAOCJYIOMOJEB-CYBMUJFWSA-N,-6.3,-6.1,-6.3
OMWQUXGVXQELIX-UHFFFAOYSA-N,-4.7,-4.7,-4.0
SIYLLGKDQZGJHK-UHFFFAOYSA-N,-5.8,-6.0,-5.8
SAPNXPWPAUFAJU-UHFFFAOYSA-N,-7.5,-6.6,-6.3
VGQLNJWOULYVFV-SPJNRGJMSA-N,-6.0,-4.5,-4.4
XVUQHFRQHBLHQD-UHFFFAOYSA-N,-6.7,-6.5,-6.0
MJVAVZPDRWSRRC-UHFFFAOYSA-N,-6.2,-5.9,-5.8
MKUXAQIIEYXACX-UHFFFAOYSA-N,-6.4,-5.8,-5.2
VRDIULHPQTYCLN-UHFFFAOYSA-N,-4.9,-5.2,-4.5
