ligand,E1,E2,E3
OLAOYPRJVHUHCF-UHFFFAOYSA-N,-4.9,-5.1,-4.3
MKUXAQIIEYXACX-UHFFFAOYSA-N,-5.4,-5.6,-4.7
XVUQHFRQHBLHQD-UHFFFAOYSA-N,-6.6,-6.6,-5.6
KAVGMUDTWQVPDF-UHFFFAOYSA-N,-4.5,-5.0,-4.8
VPJXQGSRWJZDOB-UHFFFAOYSA-O,-3.8,-3.6,-3.6
MLCGWPUVZKTVLO-UHFFFAOYSA-N,-6.7,-7.9,-5.9
SAPNXPWPAUFAJU-UHFFFAOYSA-N,-5.7,-6.1,-6.3
SIYLLGKDQZGJHK-UHFFFAOYSA-N,-5.4,-5.4,-4.0
XDDJGVMJFWAHJX-AWEZNQCLSA-N,-6.8,-7.1,-5.8
SGRUZFCHLOFYHZ-MWLCHTKSSA-N,-5.6,-5.5,-5.5
UXZFQZANDVDGMM-UHFFFAOYSA-N,-4.6,-5.6,-4.3
VRDIULHPQTYCLN-UHFFFAOYSA-N,-4.5,-5.1,-4.5
OMWQUXGVXQELIX-UHFFFAOYSA-N,-4.2,-4.7,-3.8
CKNOLMVLQUPVMU-YMMLYESFSA-N,-7.3,-7.6,-7.6
MJVAVZPDRWSRRC-UHFFFAOYSA-N,-5.0,-6.0,-4.4
DPWPWRLQFGFJFI-UHFFFAOYSA-N,-4.1,-5.2,-3.9
ISAOCJYIOMOJEB-CYBMUJFWSA-N,-5.9,-6.3,-5.6
PDTFCHSETJBPTR-UHFFFAOYSA-N,-4.6,-4.9,-3.9
DYODAJAEQDVYFX-UHFFFAOYSA-N,-4.9,-5.1,-3.9
DUHUCHOQIDJXAT-OLVMNOGESA-N,-7.1,-6.9,-6.8
VGQLNJWOULYVFV-SPJNRGJMSA-N,-4.7,-4.5,-3.9
JXDFEQONERDKSS-UHFFFAOYSA-N,-3.7,-3.6,-4.1
BLXXJMDCKKHMKV-UHFFFAOYSA-N,-5.3,-6.7,-5.3
YDSAJOSZKLMHFJ-ZCFIWIBFSA-N,-4.5,-4.6,-3.9
ISWRGOKTTBVCFA-UHFFFAOYSA-N,-5.1,-5.8,-4.5
