ligand,E1,E2,E3
SIYLLGKDQZGJHK-UHFFFAOYSA-N,-7.2,-5.3,-4.9
PDTFCHSETJBPTR-UHFFFAOYSA-N,-5.4,-6.8,-4.2
DYODAJAEQDVYFX-UHFFFAOYSA-N,-5.8,-3.0,-5.0
JXDFEQONERDKSS-UHFFFAOYSA-N,-4.3,-5.2,-4.1
MKUXAQIIEYXACX-UHFFFAOYSA-N,-5.8,-7.6,-5.7
ISWRGOKTTBVCFA-UHFFFAOYSA-N,-6.7,-9.0,-5.1
VGQLNJWOULYVFV-SPJNRGJMSA-N,-5.9,-4.7,-5.1
KAVGMUDTWQVPDF-UHFFFAOYSA-N,-6.8,-6.4,-5.2
ISAOCJYIOMOJEB-CYBMUJFWSA-N,-7.7,-8.1,-5.6
SAPNXPWPAUFAJU-UHFFFAOYSA-N,-9.0,-5.8,-5.0
MLCGWPUVZKTVLO-UHFFFAOYSA-N,-7.9,-10.8,-6.5
MJVAVZPDRWSRRC-UHFFFAOYSA-N,-6.4,-8.0,-5.5
DPWPWRLQFGFJFI-UHFFFAOYSA-N,-6.1,-6.3,-4.0
OMWQUXGVXQELIX-UHFFFAOYSA-N,-5.1,-6.3,-3.7
OLAOYPRJVHUHCF-UHFFFAOYSA-N,-4.6,-4.2,-4.5
CKNOLMVLQUPVMU-YMMLYESFSA-N,-6.8,-7.4,-6.9
BLXXJMDCKKHMKV-UHFFFAOYSA-N,-7.0,-9.0,-5.4
YDSAJOSZKLMHFJ-ZCFIWIBFSA-N,-5.6,-6.1,-4.6
XVUQHFRQHBLHQD-UHFFFAOYSA-N,-7.8,-5.8,-5.8
DUHUCHOQIDJXAT-OLVMNOGESA-N,-6.2,-5.8,-5.8
UXZFQZANDVDGMM-UHFFFAOYSA-N,-5.6,-6.4,-5.1
VRDIULHPQTYCLN-UHFFFAOYSA-N,-5.8,-6.5,-4.5
SGRUZFCHLOFYHZ-MWLCHTKSSA-N,-6.5,-6.0,-5.8
VPJXQGSRWJZDOB-UHFFFAOYSA-O,-4.1,-4.8,-4.2
XDDJGVMJFWAHJX-AWEZNQCLSA-N,-7.0,-4.4,-6.7
